,name,latitude,longitude,adress,photo_id,photo_width
1175,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uEAut-BxXS8h5lagxxFXQp2XrJyYNty7CsK65GlGs_zN9qkZ7qB4pSloJyNObwboHEX1ToCl6nwoZTeE8rxSA2HS_P5B-tOHcr6tHGvdwfkGL9-PcBiQmoApbJZ-yx-H0Vml3w798V_XntShCBbDDtN47eIJrMnFVBq5i4e3aC5koyNv,4032.0
1176,площадка на Трехпрудном,55.7649675,37.5965696,"Трехпрудный пер., 9 стр, Москва, Россия, 123001",Aap_uECek3Me7_jHMB12-k5HFK8SwREH23eXFwQly4M0mye71epctUTCMRFBRdx_kbupAh8-i5W33gOF7WV7JyMMVI8XEwcRSw7YStE-63aZvITpXOfTad8N5TZmaGvPyR0c1qKgDvt8fPG_j6A6kCAa4O3VsFNNDk9Zqgrtz4fsuMk2_WKg,4032.0
1177,Баскетбольная площадка,55.8454705,37.5485912,"с, пр-д Черепановых, 64с1, Москва, Россия, 125183",,
1178,Баскетбольная площадка,55.77114229999999,37.492787,"ул. Мнёвники, 7 строение 2, Москва, Московская обл., Россия, 123308",,
1179,World Class,55.804424,37.6183291,"12-й пр. Марьиной Рощи, 9с2, Москва, Россия, 129594",Aap_uEBQ_3HR9Eb58z9Hv1BulAErI6_SN3kQPzJFTwwU9BEuuwMlqMBFwQetVNoR57wUoDRUm7RwF-247FVm6QI12IEh5eZpSE0TOh3aNJvGCYiQE_ttiLkP4PC65QlfN_brp1qNxf7tBbEYPlncKJJJy41glcnFcwLtKosaNQWpRQoa2aus,1365.0
1180,Баскетбольная площадка,55.745341,37.7008081,"Москва, Россия, 111024",,
1181,Площадка волейбол и баскетбол,55.7870814,37.5324434,"ЦСКА, Москва, Россия, 125252",Aap_uEAMHgQtpLqXulqkXN18QmBLbB2Wkj6PtNgpoILvq2K_nZRf1FD0MFTWUOGJulKpLdVAaJIc66FO1i1ksBx3zDgsBVJJr2ExCbtEt3SiCuuD1xq6RH3NfwQFqMQHzBp26TWjtEPyGWLZDiPvOYz_GN3f1joDuWn6_VgUcYje5Q2duXal,2448.0
1182,Баскетбольная площадка,55.7709081,37.5870516,"Васильевская ул., 4, Москва, Россия, 123056",,
1183,Центр госуслуг районов Останкинский и Марьина Роща,55.80923199999999,37.61198,"17-й Марьиной Рощи пр-д, 4, корп. 1, Москва, Россия, 127521",Aap_uECbX3cGXi6exQRrz-7MoO87gemvWZM3sZVJMO7gf9QT_ODd9q53SFuPBDKA1775qXMC1JtxqbenXSA99ADJCAe5swa_zprSNVRL0ORJd9XXnehGwuXxgF_C2p_MX81ox-6a_EBOljywPYMg9uU6N3pGKMUn2KW738c98s5r8mI3qTyC,5312.0
1184,"Стадион ""Медведково""",55.894665,37.6526935,"Студеный пр-д, 4, Москва, Россия, 127282",,
1185,Медведково,55.887142,37.66144,"Москва, Россия, 127282",Aap_uECjO-IdNkA54Ps89g1KDXIP2i7vrwQsjU8CBt2zVWg3ft_v80qrncV47Y4vTNErsIP4TCbkL8XF9tXa-BU8UcMxvdimmbvmFBTrvQasMITwFKRoMS-sFJaZSovA0xhltWFLXx2BQdIpAcFs-VA-rCWCki5uql4HBTTrqLTWck-H_K37,4163.0
1186,р-н Северное Медведково,55.8879688,37.6454691,"р-н Северное Медведково, Москва, Россия",Aap_uEDpHIxFBEdYSVaJuNgONt1nOE0eeHIcgoZkrx5oWX1PUtgvgRkgnzAB7-97L3RSzfe2QgjOnD_IIVidTpd5NoKMvJhfyTzy0oOF7j1O7eFtdgHyhv3GDcwYdMk3up4tS1DL6jmQE7tDlHC07XtexXdIM2rprwEGe6twWvsE7X1Ccqsv,3264.0
1187,Управа района Северное Медведково,55.8810359,37.652078,"пр. Шокальского, 30к1, Москва, Россия, 127642",,
1188,Лига Ставок,55.8872824,37.66232460000001,"Широкая ул., д. 16А, Москва, Россия, 127224",Aap_uECjX6VpZzc7wubw7RMSDAaVNOjQBKO6gtx78KukC7bN1uFEg5RO8h3ZCzeaWqqFHXwzcQf16wh2TfLo9yJCyfWN5GvfDuZLaGOwskkRjTWVSiOL278-WoEHsmdGeRF1dR71Dd6A-cUmFz8zfiTeSgd0NSslvQ7I7y9R22_-NPABLcA3,3120.0
1189,"Метро ""Бабушкинская""",55.8682135,37.6633507,"Москва, Россия, 129327",Aap_uEB1m7zpWvD5dzDrdIV_DOHTgg1e7cZEzzprDO45Xp_BXNc-GC60wLTzzwo8-4JEOLxrkJOmhfAl7Ww0c3zF1IFlJl-6I5VLM0hG0AcafdfpGl5gV3NeYM3a2Fxw1I4Xofa1D2VTBtZJdyGDXKF2fV18VH9hHjOVbb2-CA-bJtfDd-k8,3968.0
1190,Управа Района,55.867909,37.700163,"ул. Палехская, 14, Москва, Россия, 129337",,
1191,Рижка,55.79205899999999,37.6171161,"ул. Сущёвский Вал, 56, Москва, Россия, 129272",Aap_uEDIIgbSI_3j8hprPVsFV76T2t5_6C0XB946ZDnr6OfWBoYKYCKAiaV_T2Mpww3sxcvM1inoWpxELiQtQDcPANC4UMUI4nWOHfX4I-eqjYCAgqwYpUVuQpbdLIuu163BRrfiQDqDFSPYy-0BuU2ZPyziE9fsd0M40Pk8Z6gRgXdsQZ1P,4898.0
1192,Баскетбольная площадка,55.77446399999999,37.639961,"Большая Спасская ул., 15, Москва, Россия, 129090",,
1193,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uEBnaarv4Soxk0frKyETy3QTLtAo45Gh_yh_Vedd9VMAYbvsdzNV-lo_0uCYpKfG4SdTTc9sZxH8YhamQIEkUNGBgnPsH9zrmKzNd5f7LvN0ygCRs3rEYIsYSKw0FeqV5Vf1wCdnN3s3OtX_iR9ghgnKYP3E9QP8BSafMn0-mTR6brCy,4032.0
1194,Баскетбольная площадка,55.8058083,37.6434521,"Москва, Россия, 129626",,
1195,баскетбольная площадка на территории учебного заведения,55.8069976,37.6428359,"Москва, Россия, 129626",,
1196,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
1197,Баскетбольный Центр Playground,55.800827,37.59457889999999,"ул. Складочная, Дом 1, стр.1, Москва, Россия, 127018",Aap_uEBl9_u4jUD47lZjetY6kZiEXTHHwdGX474-XmopqkNIPYZN1-uvAb7lwOU-qxmi0ccNc-U2cfljnKCfoRK2qaUo0Jk_14gHPiBT4X7bmAuvJ2eJ8tcG0uWauhobFrhEDRxvLC5Zk2gIBMr5W2PRg2HSHkZD7djLjO178SG5lBXuojG5,1125.0
1198,Спортивная Площадка,55.8003165,37.6964867,"Москва, Россия, 107076",,
1199,Playground Art Court Флакон,55.8055476,37.5852991,"36 стр.5, Большая Новодмитровская ул., Москва, Россия, 127015",Aap_uECu9US_z6QL1J95nvTOegFqtLpkHUmm3L6ZQVBmnw4BbxmyrsilMiYzHycOVA3QYoJJORq7QR8LRdYbnhUm_HkUJS78i7owDWqdeTRIVx-dZgEvHHZ3tHJn0wYxwQnG8qL_aEGz0TgL4738k_zZa30IrdUBhB_No3_Yx7CJji0-B2yN,720.0
1200,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uEBepvBr_gyY0JWVenLMXcDBFEsWfLY1q1vW7WFAERBTAMoPOazHHAtQKgjq1ZUHdT7QPGIW_I-IdGhoHzWrBW5jXQdGNdWoZuo7BfiejoedbErx88xbDay4psNYOif7IGlH5L-IRQgNHNBWkUUYxAGyfgSwn44cjEHKviVC8N4sFs4Z,3008.0
1201,площадка на Трехпрудном,55.7649675,37.5965696,"Трехпрудный пер., 9 стр, Москва, Россия, 123001",Aap_uEAqgDRQAvLInteI6vAq5d1u5VJnmbyH1NM-lvYd-rZrvEaXPTApgeMlQqDUiywyCqmAmLzZADcRyjnoEC3fEfQAxka4yWzHs3N7oguYTmHniB5XLO133JwjGuPpJPqNLSRAKuyJ8Z38HRE-VmtRrwmj69rH0GzMsYhzY4K239mA4w9-,4032.0
1202,Баскетбольная площадка,55.7470423,37.5498201,"Кутузовский просп., 20, Москва, Россия, 121151",,
1203,Баскет,55.7629295,37.6550224,"Малый Казенный пер., 5А строение 16, Москва, Россия, 105064",Aap_uECvUHNS8grTs72uHsETUnHxsBcszoh_fz2cGb_zQZfxWEr34-_jqi3BslJy23C35m2nfSeOf3KYp5JfKi-os9WN5WpcnpoOKYWVScEwSazIbfa9dpl5FMqNSlRzebxUQJVvO8gA4tUt0HG6broMAEIdu8V29T0E6-Yp-7pxJ9aBW8BM,4032.0
1204,Баскетбольная площадка,55.745341,37.7008081,"Москва, Россия, 111024",,
1205,У Горки,55.7552637,37.6360039,"Большой Спасоглинищевский пер., 12, Москва, Россия, 101000",Aap_uEBEoswKLqJTypHIhjXw4p_djYfmmwLjd5k1Y5YnGjqndrlcSSv8DOtx5G7Cs8HQbA7htM8sUfzIAJUu0_wvDOHE72TD4AncsfVJXMjvjELwRteA16Szfb61nbfJbSSdFm7IyKQSwdkvAsfYPG2lynejCRxv5py3e1xPepUZ6CBz82qS,4032.0
1206,Территория мяча,55.7187752,37.6884088,"Шарикоподшипниковская ул., 13с24, Москва, Россия, 115088",Aap_uECKAd56HVDEGJJHFveqlX-TAQYh2Tb13h36UjQShKIcqx1KwuMSzutQ4Kp6SHqBY_b-EGiIg331uPQk9xgTid3qkuf85yTwRpQm9lNJSH8Lfy8pUjrAMkpFbr5Pu8j-5PSXn8mG9RDpbJSJDcncBlD9BAG7vOzu_ZyANwavPS2YHWBJ,2048.0
1207,Баскетбольная площадка,55.76125390000001,37.64833040000001,"Москва, Россия, 101000",Aap_uEDYrbL_N3BxyJWLAqR0VkBwd7d7h8GdKfOF47aKFbRqgThQyjTXd4qz1cq41t4vwAdGSMznV7PTuU37TzbuRKiKmpHN0XHS6rNr9ngz-zamIAb2Zd_ex7nqRaebaEBYAUfcXxavywEan2LpnUT2wMPWEMZavMhtsO9E34mCH-T_X10S,4032.0
1208,Футбольная / Баскетбольная Площадка,55.8057927,37.6434984,"Alekseyevskiy, Москва, Россия, 129626",Aap_uEDmtd4IPSt5iWwKT8dOjUxPvVYueld2hEGUoFtV4EBUl0PVRziClS7lDg7OLqyzyRGK5-6qKWqE8Zy6deh047rTpIEzG0sDhmoLbf8OWaEMIZ0q13b1EL1c7WMht_AcbRdFV89Vuzj38R9_BxJ0mi1ko2BuF195NrCgsUqZfGiHyBFU,3024.0
1209,Баскетбольная площадка,55.7709081,37.5870516,"Васильевская ул., 4, Москва, Россия, 123056",,
1210,Баскетбольная площадка,55.8454705,37.5485912,"с, пр-д Черепановых, 64с1, Москва, Россия, 125183",,
1211,ТрамплинСпорт,55.71053089999999,37.4375685,"ул. Верейская, 29, Москва, Россия, 121357",Aap_uEAmSlc-aTJL-bLb-gjhB_a25JmVE6iNMSwhFhqBHy_sD8LnJ5z05druI7ZySTH2R8wwrDjqs1Pa5zyXRwxcXJqLI9RpQ2nmA-nemhAEJvsa4OsKEfto1ohvf9GTlRFl6yffoO00OZ0KnRjCx_goni-UyWOcfBYKB0MGhFkeVMW3ObFn,1280.0
1212,Баскетбольная площадка,55.74790059999999,37.5006925,"Физкультурный пр-д, 7/13, Москва, Россия, 121309",,
1213,Баскетбольная площадка,55.7470423,37.5498201,"Кутузовский просп., 20, Москва, Россия, 121151",,
1214,Баскетбольная площадка,55.6428615,37.4105834,"Москва, Россия, 119620",,
1215,Баскетбольная Площадка,55.6639091,37.4922033,"Москва, Россия, 119526",,
1216,Баскетбольная площадка,55.77114229999999,37.492787,"ул. Мнёвники, 7 строение 2, Москва, Московская обл., Россия, 123308",,
1217,Баскетбольная площадка,55.6424805,37.5142595,"ул. Академика Арцимовича, 7, Москва, Россия, 117437",Aap_uEAnS9jkURY0ueq6UK5OC4sxgUOKk1CAciv4M7O5BZXEpkhnKi-MMtb77GlRsRpq50ZxCR_B6xi2BbgnUAj2y2_-Ey33zgjnZ5iTLscHWQ3zWTMH8_kH6VuDpz5gufh_ZFHrKy4-HfC5rVV4XUE2MOYJVoiEFlStguisGpf3wQrnlZ8C,4160.0
1218,Баскетбольная площадка,55.6190115,37.4933761,"ул. Теплый Стан, 9 корпус 9, Москва, Россия, 117465",,
1219,Баскетбольная площадка,55.6279842,37.5237045,"ул. Академика Капицы, 14, Москва, Россия, 117647",,
1220,Баскетбольная площадка,55.7138727,37.60820289999999,"Москва, Россия, 115419",,
1221,Баскетбольная площадка,55.6015165,37.3595368,"ул. Бианки, 4 корпус 2, Москва, Московская обл., Россия, 142784",,
1222,Баскетбольная игровая площадка,55.6614811,37.4901,"Москва, Россия, 119526",,
1223,"Фитнес-стадион, волейбольная и баскетбольная площадка, футбольное поле",55.65006380000001,37.3993592,"Солнцевский пр., 5к1, Москва, Россия, 119620",,
1224,Баскетбольная площадка,55.692279,37.5967583,"Москва, Россия, 117449",,
1225,Большая волейбольно-баскетбольная площадка,55.666853,37.54125450000001,"Почта, Москва, Россия, 117393",Aap_uEDjgjSCMxYehVc8LuqHRnYgjjf_wmweEFFgq6KkL5myCzqX_RLnrREa1wATVAOmpTQaKrAOEYiAZrayoKl_q9e2CCKgwgCn2EPa9E_T-r8F0yT636aUPAs3ZTjoNIFo42huQcAYWhCzykakdRg8h5FjAdGg6gFbQPiVMAoWXncHYHCX,5504.0
1226,Баскетбольная площадка,55.7742823,37.2435125,"Московская обл., Россия, 143421",,
1227,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uECKElhQYRsQ8CR3nQ2gdxi2HjNShjnXvbr4Z7g9NAJSZo9L_6NIwqxhwR4WOOyRTTW47y2iz6x_6BpJu05csyVQg35ybN0pAa8xNrlOYTItPwAqOHbdZ0Jgvy_i-Qi7YI32yfhM-zPO0SLaifxLzkeVVAYfyrt19fYG_vBJ3o1OSxXf,3008.0
1228,Баскетбольная площадка,55.6965807,37.6420732,"Автозаводская ул., 23 строение 94, Москва, Россия, 115280",,
1229,Площадка волейбол и баскетбол,55.7870814,37.5324434,"ЦСКА, Москва, Россия, 125252",Aap_uEDKfbz7uRHGylYvgJN5NkPBnoPCsMECz_fKsP4OIujORvpesvHadTlSjTyu-5ut5KJdD5QE258sPyEwXBj14R0oa2Kazb8Cd-uOgRWSauw0zslRMGdli4l1M7Wbeu2E1AWE4A7mMhmWKjYx822-cUW9rOP9xVd9fy6eEjE114SF_BfZ,2448.0
1230,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uEDP-_eQ82eUgID7Lazm9KgmQHCvgqqskst8ckir1dhwLzwYHNSqPLgFJSZZzwsUW4bJoelX1F5BPaIEJ-R_E1kd9sU6_coovy2Cr2XbXjUQjw_rh2-YTK0PsbjXqSNkY3rrKOyW6--5z7mSrVvyryO4OPU63zmAX-JyLqtQpuWQufks,4032.0
1231,Баскетбольная площадка,55.6015165,37.3595368,"ул. Бианки, 4 корпус 2, Москва, Московская обл., Россия, 142784",,
1232,Универсальная спортивная площадка,55.5274686,37.444157,"Воскресенское, Московская обл., Россия, 142791",Aap_uECDNkcAI_49LeL6PXxNkA7tlWS5MbZ-Bv9L5ry1ZI1y6jT3D97UcPaNlNKuRIqLNVtpbnP8MYILtKeGqu6xKyx_0KDwsJrFMV1b7O3T_HGUE1D03gfAq4h8fCt5GMiAkbxJZqBTmOGeRszcg_FW5cermUXEwRBBvgQWsXwQ5vr6oSVQ,1000.0
1233,Баскетбольная площадка,55.4951561,37.3052784,"Моква@троицк, Заречная ул., 19, Моква@троицк, Московская обл., Россия, 142191",Aap_uEAN5jPGE_bQ7DVqfBuF-8Fh1RSJi8D22z4Yi8IReWHKoV0QLD15HFxZVij_d53HQO4bTTAzz5-juTYGVjltc9yHiOYaWPggkYqhvLalYmX-b1s0kvx7r0zkZFR5mGUIniAYzuyRxxiHknAkoEA_xOzKH2INUqFxO5uPCaQdOok0fscL,4160.0
1234,Баскетбольная площадка,55.6428615,37.4105834,"Москва, Россия, 119620",,
1235,Баскетбольная площадка,55.5933199,37.1095033,"Совхоза Крекшино пос, 35, Крекшино, Московская обл., Россия, 143391",,
1236,Баскетбольная площадка,55.6190115,37.4933761,"ул. Теплый Стан, 9 корпус 9, Москва, Россия, 117465",,
1237,Баскетбольная площадка,55.77114229999999,37.492787,"ул. Мнёвники, 7 строение 2, Москва, Московская обл., Россия, 123308",,
1238,Группа Компаний НОРАТЭК,55.5948084,37.3531369,"г.Московский, ул. Хабарова, дом 2, Москва, Россия, 108811",Aap_uEDgOm0hKEGXjCtuHo-23RMsKZ7-HywNNODND70CGGU8CnHpaGvThpAEDcETMU9X8FNrayXqtBuGRrBTLxqMbfkn9Fo2YRdiNwDdqSPeG023J_mVbhQgpfQbg_M4IPHHwFC8Nau7sNhbNGU-JpEt6TFxJxTGwvxeqhyeTyMEI7WHIpdD,2048.0
1239,Баскетбольная площадка,55.60296760000001,37.1691293,"ул. Ленина, Москва, Россия, 108804",,
1240,Баскетбольная площадка,55.6279842,37.5237045,"ул. Академика Капицы, 14, Москва, Россия, 117647",,
1241,Баскетбольная площадка,55.6424805,37.5142595,"ул. Академика Арцимовича, 7, Москва, Россия, 117437",Aap_uEA2VeDBQXK67DncAY_m492u5SUWRpaP100fzRz8NYHwNGw452McwZCRQHeZvE-RAcUdME8e8EO8qhy9kye1FjfBKtat_S-ErLWUURJzDRc17Hyuw0U75pSMN7oz2IP4H_cxRKZDmjg_UFhDP9wQQKBst6TFJQe4mb9YYVtFgmuQeu6l,4160.0
1242,Баскетбольная площадка,55.7742823,37.2435125,"Московская обл., Россия, 143421",,
1243,Футбольно-баскетбольная площадка,55.7014733,37.8143319,"Ташкентская ул., 21 строение 3, Москва, Московская обл., Россия, 109444",Aap_uEB2A8c8ilmm3SC2YE8uvpDnuWEoWdaIKB-kppuPPncGmQ-rlw6KxgFM94iBHovsv2a8_Tj9T-1TnnsupH0B6gY5ztgfZgf1rk2HBmafyyAKGCKPoLiR3JrmJpYmYixi1ma89ruzvQOGYxXeCe-n0yC0uZHlAFjXB17s9IShjNfNvJdr,5504.0
1244,Баскетбольная Площадка,55.6639091,37.4922033,"Москва, Россия, 119526",,
1245,Баскетбольная площадка,55.538165,37.5108119,"ул. Кадырова, 8к3, Москва, Россия, 117042",,
1246,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uEClH5Hgw6y3d8ySwAVdOOe4ux-14u19v9jX49BehfIMjAxMsezCg634Y0qRfO8WwWSTocXjeQHFruFozhCMLefRXFCAtu504kLWFHTgaSYlm4GkQS6nDV3awFlnCzP7YtnYeN2dJgdRkswY7aSrRplAyayvREPH16k2JXA1qskhsFwc,3008.0
1247,Баскетбольная площадка,55.5448709,37.5205333,"ул. Адмирала Лазарева, 42к1с1, Москва, Россия, 117041",,
1248,Баскетбольная площадка,55.5410371,37.5224866,"ул. Адмирала Руднева, 14, Москва, Россия, 117041",,
1249,Баскетбольная площадка,55.54828389999999,37.5380928,"Москва, Россия, 117042",,
1250,Баскетбольная площадка,55.5411911,37.5028795,"Академика Семёнова ул., 21, Москва, Россия, 117041",,
1251,Парк Садовники,55.6624002,37.6527581,"Андропова пр-т, 58А, Москва, Россия, 115446",Aap_uECvFuSkPedeM2nbooptnLNrZ3RtpmG6RWN6V94-OpB9iyi0Mt7dm0J7QFWLnUHBoFIPBMgsAIHBzJBIh81uILlB3tp0MjiHcbDdSkyWrC4jfW9brRow3aUZBcRS_oZKN_2Hk0a4rtHatROz2c-kFR99kerC_YYiUdNEqLcEQ-IUuvz9,3000.0
1252,Баскетбольная площадка,55.7586679,37.860755,"Реутов, Московская обл., Россия, 143964",Aap_uEDz5fcP69eb-KW7m5k9lUoYJMTpFYnXaucsY75Hd_McSuxCH2j7klimsek4Lz7FEDOSzrUaMcHpew5oUcOwvaYV3jeRm7LKBes7aWOxwE0Oo8Oeen675X8NM310qHk31TYhgkZg97keX0bSo536fJARRSFkxBK5sHbkHGOelR6JSeNW,1024.0
1253,Новокосино,55.745079,37.863967,"Носовихинское ш., Москва, Московская обл., Россия, 111672",Aap_uEAu3xi0PaFoc8EelR9Tso2XLBmE5DyRJgd4E1_axrSAeFPY9SyGfx7Jyl1uNgQJdJHyXBvgtTejsI3j2QxmM_Bt7iNWuH7vhOV7gSW3cNmXDhimU5u_lBfUlppdvmlWekRvA3eT6KG2wyNkJnWJWUZot_99w7AcrP1w4WE5aqAk5qfJ,4000.0
1254,Баскетбольная площадка,55.7647687,37.8570065,"ул. Советская, 6А, Реутов, Московская обл., Россия, 143960",,
1255,Баскетбольная площадка,55.7181028,37.8841411,"ул. Медведева, 6А, Москва, Россия, 111675",,
1256,Спортивная площадка,55.7710403,37.864102,"Unnamed Road, Реутов, Московская обл., Россия, 143960",,
1257,Баскетбольная площадка,55.7298167,37.8273849,"ул. Вешняковская, 23с2, Москва, Россия, 111539",Aap_uEBjuIhWv4cYojpY-H7Sp8R5rAAXTkd4xlXWUCPuwT53F1EI3IvIQNALPR8YaM1lNNN4mJWn00ZRupfQbQIhBV9Ya7ZYf2HdVY5DeFhHY4GsSW3UWqXpnyAbPDPO9E5wtaqyBFo5U7wzYfuZMa-F8MAcLcKSjqXcoz27t6wtzD2sdoUC,4000.0
1258,Баскетбольная площадка,55.7111903,37.8852867,"Татьяны Макаровой ул., 3 строение 1, Москва, Россия, 111675",,
1259,Баскетбольная площадка,55.7096855,37.8881128,"ул. Дмитриевского, 9 строение 1, Москва, Россия, 111675",,
